,tag,center,arch_type,eng_type,block,zone,cut,demo,projmask,blob2,demo-2,cut_mask,blob-mask
mfb_sw_panel_1_67_1,A-0,3841,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_67_2,A-0,3988,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_68_1,A-0,3843,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_68_2,A-0,3990,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_69_1,A-0,3845,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_69_2,A-0,3992,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_70_1,A-0,3847,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_70_2,A-0,3994,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_71_1,A-0,3849,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_71_2,A-0,3996,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_72_1,A-0,3851,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_72_2,A-0,3998,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_73_1,A-0,3853,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_73_2,A-0,4000,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_74_1,A-0,23981,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_1_74_2,A-0,23981,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_0_1,A-0,3855,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_0_2,A-0,4006,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_2_1_1,C-0,3857,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_2_1_2,E-1,4008,E,1,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_2_2_1,A-0,3859,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_2_2_2,A-0,4010,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_2_3_1,A-0,3861,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_2_3_2,A-0,4012,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_2_4_1,A-0,3863,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_2_4_2,A-0,4014,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_2_5_1,A-0,3865,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_5_2,A-0,4016,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_6_1,A-0,3867,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_6_2,A-0,4018,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_7_1,A-0,3869,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_7_2,A-0,4020,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_8_1,A-0,3871,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_8_2,A-0,4022,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_9_1,A-0,3873,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_9_2,A-0,4024,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_10_1,A-0,3875,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_10_2,A-0,4026,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_11_1,A-0,3877,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_11_2,A-0,4028,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_12_1,A-0,3879,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_12_2,A-0,4030,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_13_1,A-0,3881,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_13_2,A-0,4032,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_14_1,A-0,3883,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_14_2,A-0,4034,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_15_1,A-0,3885,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_15_2,A-0,4036,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_16_1,A-0,3887,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_16_2,A-0,4038,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_2_17_1,A-0,3889,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_17_2,A-0,4040,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_18_1,A-0,3891,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_18_2,A-0,4042,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_19_1,A-0,3893,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_19_2,A-0,4044,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_20_1,A-0,3895,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_20_2,A-0,4046,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_21_1,A-0,3897,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_21_2,A-0,4048,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_22_1,A-0,3899,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_22_2,A-0,4050,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_23_1,A-0,3901,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_23_2,A-0,4052,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_24_1,A-0,3903,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_24_2,A-0,4054,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_25_1,A-0,3905,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_25_2,A-0,4056,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_26_1,A-0,3907,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_26_2,A-0,4058,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_27_1,A-0,3909,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_27_2,A-0,4060,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_28_1,A-0,3911,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_28_2,A-0,4062,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_29_1,A-0,3913,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_29_2,A-0,4064,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_30_1,A-0,3915,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_30_2,A-0,4066,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_31_1,A-0,3917,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_31_2,A-0,4068,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_32_1,A-0,3919,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_32_2,A-0,4070,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_33_1,A-0,3921,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_33_2,A-0,4072,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_34_1,A-0,3923,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_34_2,A-0,4074,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_35_1,A-0,3925,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_35_2,A-0,4076,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_36_1,A-0,3927,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_36_2,A-0,4078,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_37_1,A-0,3929,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_37_2,A-0,4080,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_38_1,A-0,3931,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_38_2,A-0,4082,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_39_1,A-0,3933,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_39_2,A-0,4084,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_40_1,A-0,3935,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_40_2,A-0,4086,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_41_1,A-0,3937,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_41_2,A-0,4088,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_42_1,A-0,3939,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_42_2,A-0,4090,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_43_1,A-0,3941,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_43_2,A-0,4092,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_44_1,A-0,3943,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_44_2,A-0,4094,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_45_1,A-0,3945,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_45_2,A-0,4096,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_46_1,A-0,3947,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_46_2,A-0,4098,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_47_1,A-0,3949,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_47_2,A-0,4100,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_48_1,A-0,3951,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_48_2,A-0,4102,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_49_1,A-0,3953,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_49_2,A-0,4104,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_50_1,A-0,3955,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_50_2,A-0,4106,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_51_1,A-0,3957,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_51_2,A-0,4108,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_52_1,A-0,3959,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_52_2,A-0,4110,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_53_1,A-0,3961,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_53_2,A-0,4112,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_54_1,A-0,3963,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_54_2,A-0,4114,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_55_1,A-0,3965,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_55_2,A-0,4116,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_56_1,A-0,3967,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_56_2,A-0,4118,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_57_1,A-0,3969,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_57_2,A-0,4120,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_58_1,A-0,3971,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_58_2,A-0,4122,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_59_1,A-0,3973,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_59_2,A-0,4124,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_60_1,A-0,3975,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_60_2,A-0,4126,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_61_1,A-0,3977,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_61_2,A-0,4128,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_62_1,A-0,3979,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_62_2,A-0,4130,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_63_1,A-0,3981,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_63_2,A-0,4132,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_64_1,A-0,3983,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_64_2,A-0,4134,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_65_1,A-0,3985,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_65_2,A-0,4136,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_66_1,A-0,3987,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_66_2,A-0,4138,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_67_1,A-0,3989,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_67_2,A-0,4140,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_68_1,A-0,3991,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_68_2,A-0,4142,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_69_1,A-0,3993,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_69_2,A-0,4144,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_70_1,A-0,3995,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_70_2,A-0,4146,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_71_1,A-0,3997,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_71_2,A-0,4148,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_72_1,A-0,3999,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_72_2,A-0,4150,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_73_1,A-0,4001,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_73_2,A-0,4152,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_74_1,A-0,4003,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_2_74_2,A-0,23981,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_0_1,A-0,4007,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_3_0_2,A-0,4154,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_1_1,A-0,4009,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_3_1_2,B-0,4156,B,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_3_2_1,C-0,4011,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_3_2_2,A-0,4158,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_3_3_1,A-0,4013,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_3_3_2,A-0,4160,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_3_4_1,E-1,4015,E,1,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_3_4_2,A-0,4162,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_3_5_1,A-0,4017,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_3_5_2,A-0,4164,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_3_6_1,A-0,4019,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_3_6_2,C-0,4166,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_3_7_1,A-0,4021,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_7_2,A-0,4168,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_3_8_1,A-0,4023,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_8_2,A-0,4170,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_9_1,A-0,4025,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_9_2,A-0,4172,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_10_1,A-0,4027,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_10_2,A-0,4174,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_11_1,A-0,4029,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_11_2,A-0,4176,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_12_1,A-0,4031,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_12_2,A-0,4178,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_13_1,A-0,4033,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_13_2,A-0,4180,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_14_1,A-0,4035,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_14_2,A-0,4182,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_15_1,A-0,4037,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_15_2,A-0,4184,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_16_1,A-0,4039,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_16_2,A-0,4186,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_17_1,A-0,4041,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_17_2,A-0,4188,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_18_1,A-0,4043,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_18_2,A-0,4190,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_19_1,A-0,4045,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_19_2,A-0,4192,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_20_1,A-0,4047,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_20_2,A-0,4194,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_21_1,A-0,4049,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_21_2,A-0,4196,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_3_22_1,A-0,4051,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_22_2,A-0,4198,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_23_1,A-0,4053,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_23_2,A-0,4200,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_24_1,A-0,4055,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_24_2,A-0,4202,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_25_1,A-0,4057,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_25_2,A-0,4204,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_26_1,A-0,4059,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_26_2,A-0,4206,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_27_1,A-0,4061,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_27_2,A-0,4208,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_28_1,A-0,4063,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_28_2,A-0,4210,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_29_1,A-0,4065,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_29_2,A-0,4212,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_30_1,A-0,4067,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_30_2,A-0,4214,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_31_1,A-0,4069,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_31_2,A-0,4216,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_32_1,A-0,4071,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_32_2,A-0,4218,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_33_1,A-0,4073,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_33_2,A-0,4220,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_34_1,A-0,4075,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_34_2,A-0,4222,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_35_1,A-0,4077,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_35_2,A-0,4224,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_36_1,A-0,4079,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_36_2,A-0,4226,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_37_1,A-0,4081,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_37_2,A-0,4228,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_38_1,A-0,4083,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_38_2,A-0,4230,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_39_1,A-0,4085,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_39_2,A-0,4232,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_40_1,A-0,4087,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_40_2,A-0,4234,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_41_1,A-0,4089,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_41_2,A-0,4236,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_42_1,A-0,4091,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_42_2,A-0,4238,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_43_1,A-0,4093,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_43_2,A-0,4240,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_44_1,A-0,4095,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_44_2,A-0,4242,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_45_1,A-0,4097,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_45_2,A-0,4244,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_46_1,A-0,4099,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_46_2,A-0,4246,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_47_1,A-0,4101,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_47_2,A-0,4248,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_48_1,A-0,4103,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_48_2,A-0,4250,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_49_1,A-0,4105,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_49_2,A-0,4252,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_50_1,A-0,4107,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_50_2,A-0,4254,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_51_1,A-0,4109,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_51_2,A-0,4256,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_52_1,A-0,4111,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_52_2,A-0,4258,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_53_1,A-0,4113,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_53_2,A-0,4260,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_54_1,A-0,4115,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_54_2,A-0,4262,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_55_1,A-0,4117,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_55_2,A-0,4264,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_56_1,A-0,4119,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_56_2,A-0,4266,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_57_1,A-0,4121,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_57_2,A-0,4268,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_58_1,A-0,4123,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_58_2,A-0,4270,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_59_1,A-0,4125,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_59_2,A-0,4272,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_60_1,A-0,4127,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_60_2,A-0,4274,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_61_1,A-0,4129,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_61_2,A-0,4276,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_62_1,A-0,4131,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_62_2,A-0,4278,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_63_1,A-0,4133,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_63_2,A-0,4280,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_64_1,A-0,4135,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_3_64_2,A-0,4282,A,0,SW,L2,0,2,2,2,2,0,2
